 execution time: 4.07ms; select * from `admins` where `name` = "admin" limit 1
 execution time: 1.43ms; select * from `admins` where `id` = "2" limit 1

 execution time: 1.51ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.34ms; select exists(select * from `consume` where `month` = "2019-10") as `exists`

 execution time: 0.24ms; select exists(select * from `consume_detail` where `date` like "%2019-10%") as `exists`

 execution time: 0.26ms; select `category_id`, `month`, `id`, `real_amount` from `consume` where `month` = "2019-10"

 execution time: 0.33ms; select `id`, SUM(real_amount) as real_amount, `month` from `consume` where `month` like "%2019%" group by `month`

 execution time: 0.25ms; select `name`, `id` from `consume_category`

 execution time: 0.33ms; select `id`, SUM(amount) as amount, `date` from `consume_detail` where `date` like "%2019-10%" group by `date`

 execution time: 1.24ms; select * from `admins` where `id` = "2" limit 1

 execution time: 1.7ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.27ms; select `id`, `name` from `article_category`

 execution time: 2.12ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.37ms; select count(*) as aggregate from `article` where `title` like "%%"

 execution time: 0.38ms; select * from `article` where `title` like "%%" limit 10 offset 0

 execution time: 0.33ms; select `id`, `name` from `article_category`

 execution time: 1.25ms; select * from `admins` where `id` = "2" limit 1

 execution time: 1.24ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.32ms; select `id`, `name` from `article_category`

 execution time: 1.27ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.33ms; select count(*) as aggregate from `article` where `title` like "%%"

 execution time: 0.42ms; select * from `article` where `title` like "%%" limit 10 offset 0

 execution time: 0.29ms; select `id`, `name` from `article_category`

 execution time: 1.31ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.36ms; select count(*) as aggregate from `article` where `title` like "%%"

 execution time: 0.62ms; select * from `article` where `title` like "%%" limit 10 offset 40

 execution time: 0.28ms; select `id`, `name` from `article_category`

 execution time: 1.22ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.34ms; select count(*) as aggregate from `article` where `title` like "%%"

 execution time: 0.59ms; select * from `article` where `title` like "%%" limit 10 offset 30

 execution time: 0.29ms; select `id`, `name` from `article_category`

 execution time: 1.32ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.36ms; select count(*) as aggregate from `article` where `title` like "%%"

 execution time: 0.57ms; select * from `article` where `title` like "%%" limit 10 offset 20

 execution time: 0.29ms; select `id`, `name` from `article_category`

 execution time: 1.37ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.35ms; select count(*) as aggregate from `article` where `title` like "%%"

 execution time: 0.38ms; select * from `article` where `title` like "%%" limit 10 offset 0

 execution time: 0.27ms; select `id`, `name` from `article_category`

 execution time: 1.35ms; select * from `admins` where `id` = "2" limit 1

 execution time: 30.54ms; SELECT table_name ,table_comment FROM information_schema.TABLES WHERE table_schema = "blog" ORDER BY table_name

 execution time: 1.35ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='admins'

 execution time: 0.91ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='article'

 execution time: 0.93ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='article_category'

 execution time: 1.08ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='consume'

 execution time: 1.07ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='consume_category'

 execution time: 0.94ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='consume_detail'

 execution time: 0.93ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='develop_rule'

 execution time: 1.02ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='message'

 execution time: 0.96ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='migrations'

 execution time: 0.81ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='privileges'

 execution time: 0.92ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='privilege_group'

 execution time: 0.96ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='roles'

 execution time: 0.93ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='role_privilege'

 execution time: 0.79ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='update_log'

 execution time: 0.95ms; SELECT * FROM information_schema.columns where TABLE_SCHEMA = 'blog' AND TABLE_NAME ='users'

 execution time: 1.3ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.34ms; select * from `develop_rule`

 execution time: 1.27ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.48ms; select * from `update_log`

 execution time: 1.3ms; select * from `admins` where `id` = "2" limit 1

 execution time: 1.68ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.27ms; select * from `privileges`

 execution time: 0.33ms; select * from `privilege_group`

 execution time: 1.35ms; select * from `admins` where `id` = "2" limit 1

 execution time: 1.46ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.34ms; select count(*) as aggregate from `roles` where `name` like "%%"

 execution time: 0.26ms; select * from `roles` where `name` like "%%" limit 10 offset 0

 execution time: 0.31ms; select `id`, `role_id`, count(*) as total from `admins` group by `role_id`

 execution time: 0.27ms; select `id`, `role_id`, `name` from `admins`

 execution time: 1.6ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.66ms; select * from `roles` where `roles`.`id` = "3" limit 1

 execution time: 0.68ms; update `roles` set `update_at` = "1572248705", `update_uid` = "2" where `id` = "3"

 execution time: 1.44ms; select * from `admins` where `id` = "2" limit 1

 execution time: 10.16ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.42ms; select count(*) as aggregate from `roles` where `name` like "%%"

 execution time: 0.53ms; select * from `roles` where `name` like "%%" limit 10 offset 0

 execution time: 0.37ms; select `id`, `role_id`, count(*) as total from `admins` group by `role_id`

 execution time: 0.29ms; select `id`, `role_id`, `name` from `admins`

 execution time: 1.78ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.36ms; select * from `privileges`

 execution time: 0.5ms; select * from `privilege_group`

 execution time: 1.26ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.33ms; select * from `role_privilege` where `role_id` = "3"

 execution time: 0.34ms; select * from `privileges` where `id` in ("1", "2", "3", "4", "5", "6", "9", "10", "11", "12", "13", "14") and `type` = "2"

 execution time: 0.22ms; select * from `privilege_group`

 execution time: 1.31ms; select * from `admins` where `id` = "2" limit 1

 execution time: 1.28ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.33ms; select exists(select * from `consume` where `month` = "2019-10") as `exists`

 execution time: 0.28ms; select exists(select * from `consume_detail` where `date` like "%2019-10%") as `exists`

 execution time: 0.25ms; select `category_id`, `month`, `id`, `real_amount` from `consume` where `month` = "2019-10"

 execution time: 0.33ms; select `id`, SUM(real_amount) as real_amount, `month` from `consume` where `month` like "%2019%" group by `month`

 execution time: 0.22ms; select `name`, `id` from `consume_category`

 execution time: 0.33ms; select `id`, SUM(amount) as amount, `date` from `consume_detail` where `date` like "%2019-10%" group by `date`

 execution time: 1.43ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.31ms; select * from `role_privilege` where `role_id` = "3"

 execution time: 0.3ms; select * from `privileges` where `id` in ("1", "2", "3", "4", "5", "6", "9", "10", "11", "12", "13", "14") and `type` = "2"

 execution time: 0.21ms; select * from `privilege_group`

 execution time: 2.27ms; select * from `admins` where `id` = "2" limit 1

 execution time: 1.38ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.33ms; select exists(select * from `consume` where `month` = "2019-10") as `exists`

 execution time: 0.23ms; select exists(select * from `consume_detail` where `date` like "%2019-10%") as `exists`

 execution time: 0.26ms; select `category_id`, `month`, `id`, `real_amount` from `consume` where `month` = "2019-10"

 execution time: 0.31ms; select `id`, SUM(real_amount) as real_amount, `month` from `consume` where `month` like "%2019%" group by `month`

 execution time: 0.24ms; select `name`, `id` from `consume_category`

 execution time: 0.35ms; select `id`, SUM(amount) as amount, `date` from `consume_detail` where `date` like "%2019-10%" group by `date`

 execution time: 1.4ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.36ms; select * from `role_privilege` where `role_id` = "3"

 execution time: 0.3ms; select * from `privileges` where `id` in ("1", "2", "3", "4", "5", "6", "9", "10", "11", "12", "13", "14") and `type` = "2"

 execution time: 0.24ms; select * from `privilege_group`

 execution time: 1.29ms; select * from `admins` where `id` = "2" limit 1

 execution time: 1.53ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.34ms; select exists(select * from `consume` where `month` = "2019-10") as `exists`

 execution time: 0.43ms; select exists(select * from `consume_detail` where `date` like "%2019-10%") as `exists`

 execution time: 0.87ms; select `category_id`, `month`, `id`, `real_amount` from `consume` where `month` = "2019-10"

 execution time: 0.26ms; select `id`, SUM(real_amount) as real_amount, `month` from `consume` where `month` like "%2019%" group by `month`

 execution time: 0.27ms; select `name`, `id` from `consume_category`

 execution time: 0.27ms; select `id`, SUM(amount) as amount, `date` from `consume_detail` where `date` like "%2019-10%" group by `date`

 execution time: 1.41ms; select * from `admins` where `id` = "2" limit 1

 execution time: 0.36ms; select * from `privileges`

 execution time: 0.22ms; select * from `privilege_group`

 execution time: 5.57ms; select `id`, SUM(amount) as amount, `consume_id`, `date` from `consume_detail` group by `consume_id`

 execution time: 0.52ms; select * from `consume` where `consume`.`id` = "1" limit 1

 execution time: 0.49ms; update `consume` set `update_at` = "1572276181" where `id` = "1"

 execution time: 0.47ms; select * from `consume` where `consume`.`id` = "2" limit 1

 execution time: 0.36ms; update `consume` set `update_at` = "1572276181" where `id` = "2"

 execution time: 0.49ms; select * from `consume` where `consume`.`id` = "8" limit 1

 execution time: 0.32ms; update `consume` set `update_at` = "1572276181" where `id` = "8"

 execution time: 0.48ms; select * from `consume` where `consume`.`id` = "19" limit 1

 execution time: 0.34ms; update `consume` set `update_at` = "1572276181" where `id` = "19"

 execution time: 0.48ms; select * from `consume` where `consume`.`id` = "27" limit 1

 execution time: 0.32ms; update `consume` set `update_at` = "1572276181" where `id` = "27"

 execution time: 0.47ms; select * from `consume` where `consume`.`id` = "31" limit 1

 execution time: 0.34ms; update `consume` set `update_at` = "1572276181" where `id` = "31"

 execution time: 0.48ms; select * from `consume` where `consume`.`id` = "33" limit 1

 execution time: 32.09ms; update `consume` set `update_at` = "1572276181" where `id` = "33"

 execution time: 0.73ms; select * from `consume` where `consume`.`id` = "126" limit 1

 execution time: 0.47ms; update `consume` set `update_at` = "1572276181" where `id` = "126"

 execution time: 0.38ms; select * from `consume` where `consume`.`id` = "128" limit 1

 execution time: 0.33ms; update `consume` set `update_at` = "1572276181" where `id` = "128"

 execution time: 0.48ms; select * from `consume` where `consume`.`id` = "164" limit 1

 execution time: 0.33ms; update `consume` set `update_at` = "1572276181" where `id` = "164"

 execution time: 0.47ms; select * from `consume` where `consume`.`id` = "190" limit 1

 execution time: 0.33ms; update `consume` set `update_at` = "1572276181" where `id` = "190"

 execution time: 0.47ms; select * from `consume` where `consume`.`id` = "202" limit 1

 execution time: 0.34ms; update `consume` set `update_at` = "1572276181" where `id` = "202"

 execution time: 0.46ms; select * from `consume` where `consume`.`id` = "209" limit 1

 execution time: 0.33ms; update `consume` set `real_amount` = "195766", `update_at` = "1572276181" where `id` = "209"

 execution time: 0.52ms; select * from `consume` where `consume`.`id` = "210" limit 1

 execution time: 0.33ms; update `consume` set `real_amount` = "62440", `update_at` = "1572276181" where `id` = "210"

 execution time: 0.48ms; select * from `consume` where `consume`.`id` = "211" limit 1

 execution time: 0.32ms; update `consume` set `real_amount` = "56501", `update_at` = "1572276181" where `id` = "211"

 execution time: 0.48ms; select * from `consume` where `consume`.`id` = "213" limit 1

 execution time: 0.36ms; update `consume` set `real_amount` = "76514", `update_at` = "1572276181" where `id` = "213"

 execution time: 0.46ms; select * from `consume` where `consume`.`id` = "214" limit 1

 execution time: 8.96ms; update `consume` set `update_at` = "1572276181" where `id` = "214"

 execution time: 0.43ms; select * from `consume` where `consume`.`id` = "215" limit 1

 execution time: 0.43ms; update `consume` set `update_at` = "1572276181" where `id` = "215"

 execution time: 0.38ms; select * from `consume` where `consume`.`id` = "219" limit 1

 execution time: 0.43ms; update `consume` set `real_amount` = "140000", `update_at` = "1572276181" where `id` = "219"

 execution time: 0.38ms; select * from `consume` where `consume`.`id` = "221" limit 1

 execution time: 0.44ms; update `consume` set `update_at` = "1572276181" where `id` = "221"

 execution time: 0.38ms; select * from `consume` where `consume`.`id` = "223" limit 1

 execution time: 0.43ms; update `consume` set `real_amount` = "607", `update_at` = "1572276181" where `id` = "223"

 execution time: 0.37ms; select * from `consume` where `consume`.`id` = "236" limit 1

 execution time: 0.42ms; update `consume` set `update_at` = "1572276181" where `id` = "236"

 execution time: 0.38ms; select * from `consume` where `consume`.`id` = "255" limit 1

 execution time: 0.42ms; update `consume` set `update_at` = "1572276181" where `id` = "255"

 execution time: 0.37ms; select * from `consume` where `consume`.`id` = "381" limit 1

 execution time: 0.42ms; update `consume` set `update_at` = "1572276181" where `id` = "381"

 execution time: 0.37ms; select * from `consume` where `consume`.`id` = "535" limit 1

 execution time: 0.42ms; update `consume` set `update_at` = "1572276181" where `id` = "535"

 execution time: 1.63ms; select * from `consume` where `consume`.`id` = "545" limit 1

 execution time: 1.26ms; update `consume` set `update_at` = "1572276181" where `id` = "545"

 execution time: 0.49ms; select * from `consume` where `consume`.`id` = "546" limit 1

 execution time: 0.32ms; update `consume` set `update_at` = "1572276181" where `id` = "546"

 execution time: 0.47ms; select * from `consume` where `consume`.`id` = "547" limit 1

 execution time: 0.33ms; update `consume` set `update_at` = "1572276181" where `id` = "547"

 execution time: 0.47ms; select * from `consume` where `consume`.`id` = "548" limit 1

 execution time: 0.31ms; update `consume` set `update_at` = "1572276181" where `id` = "548"

 execution time: 0.47ms; select * from `consume` where `consume`.`id` = "549" limit 1

 execution time: 0.33ms; update `consume` set `update_at` = "1572276181" where `id` = "549"

 execution time: 0.52ms; select * from `consume` where `consume`.`id` = "550" limit 1

 execution time: 0.33ms; update `consume` set `update_at` = "1572276181" where `id` = "550"

 execution time: 0.48ms; select * from `consume` where `consume`.`id` = "551" limit 1

 execution time: 0.76ms; update `consume` set `update_at` = "1572276181" where `id` = "551"

 execution time: 0.39ms; select * from `consume` where `consume`.`id` = "552" limit 1

 execution time: 0.42ms; update `consume` set `update_at` = "1572276181" where `id` = "552"

 execution time: 0.38ms; select * from `consume` where `consume`.`id` = "553" limit 1

 execution time: 0.42ms; update `consume` set `update_at` = "1572276181" where `id` = "553"

 execution time: 0.39ms; select * from `consume` where `consume`.`id` = "554" limit 1

 execution time: 0.41ms; update `consume` set `update_at` = "1572276181" where `id` = "554"

 execution time: 0.38ms; select * from `consume` where `consume`.`id` = "555" limit 1

 execution time: 1.12ms; update `consume` set `update_at` = "1572276181" where `id` = "555"

 execution time: 0.48ms; select * from `consume` where `consume`.`id` = "556" limit 1

 execution time: 0.33ms; update `consume` set `update_at` = "1572276181" where `id` = "556"

 execution time: 0.47ms; select * from `consume` where `consume`.`id` = "557" limit 1

 execution time: 0.31ms; update `consume` set `update_at` = "1572276181" where `id` = "557"

 execution time: 0.48ms; select * from `consume` where `consume`.`id` = "560" limit 1

 execution time: 0.36ms; update `consume` set `update_at` = "1572276181" where `id` = "560"

 execution time: 0.46ms; select * from `consume` where `consume`.`id` = "561" limit 1

 execution time: 0.31ms; update `consume` set `update_at` = "1572276181" where `id` = "561"

 execution time: 0.48ms; select * from `consume` where `consume`.`id` = "563" limit 1

 execution time: 0.32ms; update `consume` set `update_at` = "1572276181" where `id` = "563"

 execution time: 0.47ms; select * from `consume` where `consume`.`id` = "566" limit 1

 execution time: 0.32ms; update `consume` set `update_at` = "1572276181" where `id` = "566"

